item1,item1Label,item2,item2Label
http://www.wikidata.org/entity/Q32647201,Q32647201,http://www.wikidata.org/entity/Q9678650,Category:Deaths in Mie Prefecture
http://www.wikidata.org/entity/Q9223712,"Category:Births in the Bronx, New York City",http://www.wikidata.org/entity/Q9678870,Category:Deaths in The Bronx
http://www.wikidata.org/entity/Q8044808,Category:births in Buckinghamshire,http://www.wikidata.org/entity/Q9678876,Category:Deaths in Buckinghamshire
http://www.wikidata.org/entity/Q8078971,Category:Births in Cheshire,http://www.wikidata.org/entity/Q9678915,Category:Deaths in Cheshire
http://www.wikidata.org/entity/Q8046808,Category:Births in Greater London,http://www.wikidata.org/entity/Q9678978,Category:Deaths in Greater London
http://www.wikidata.org/entity/Q32652350,Q32652350,http://www.wikidata.org/entity/Q9678990,Category:Deaths in Hampshire
http://www.wikidata.org/entity/Q8057409,Q8057409,http://www.wikidata.org/entity/Q9679019,Category:Deaths in Kent
http://www.wikidata.org/entity/Q18667245,Q18667245,http://www.wikidata.org/entity/Q9679097,Category:Deaths in Northumberland
http://www.wikidata.org/entity/Q8066076,Category:Births in Nottinghamshire,http://www.wikidata.org/entity/Q9679103,Category:Deaths in Nottinghamshire
http://www.wikidata.org/entity/Q8081133,Category:Births in Pas-de-Calais,http://www.wikidata.org/entity/Q9679108,Category:Deaths in Pas-de-Calais
http://www.wikidata.org/entity/Q6894054,"Category:Births in Queens, New York City",http://www.wikidata.org/entity/Q9679121,"Category:Deaths in Queens, New York City"
http://www.wikidata.org/entity/Q8073544,Category:Births in Somerset,http://www.wikidata.org/entity/Q9679153,Category:Deaths in Somerset
http://www.wikidata.org/entity/Q8071766,Category:Births in Suffolk,http://www.wikidata.org/entity/Q9679173,Category:Deaths in Suffolk
http://www.wikidata.org/entity/Q15708537,Category:Births in Staten Island,http://www.wikidata.org/entity/Q9690150,Category:Deaths in Staten Island
http://www.wikidata.org/entity/Q8074668,Category:Births in Taipei,http://www.wikidata.org/entity/Q9690235,Category:Deaths in Taipei
http://www.wikidata.org/entity/Q9819170,Category:Births in Tbilisi,http://www.wikidata.org/entity/Q9690263,Category:Deaths in Tbilisi
http://www.wikidata.org/entity/Q16323020,Q16323020,http://www.wikidata.org/entity/Q9690351,Category:Deaths in Tlemcen
http://www.wikidata.org/entity/Q14295853,Q14295853,http://www.wikidata.org/entity/Q9690412,Category:Deaths in Tula
http://www.wikidata.org/entity/Q9938298,Category:Births in Toulouse,http://www.wikidata.org/entity/Q9690425,Category:Deaths in Toulouse
http://www.wikidata.org/entity/Q9227734,Category:Births in Tours,http://www.wikidata.org/entity/Q9690436,Category:Deaths in Tours
http://www.wikidata.org/entity/Q18638363,Q18638363,http://www.wikidata.org/entity/Q9690641,Category:Deaths in Vaucresson
http://www.wikidata.org/entity/Q18379918,Category:Births in Vilvoorde,http://www.wikidata.org/entity/Q9690746,Category:Deaths in Vilvoorde
http://www.wikidata.org/entity/Q9228039,Category:Births in Vire,http://www.wikidata.org/entity/Q9690762,Category:Deaths in Vire
http://www.wikidata.org/entity/Q13336329,Category:Births in Watermael-Boitsfort,http://www.wikidata.org/entity/Q9690827,Category:Deaths in Watermael-Boitsfort / Watermaal-Bosvoorde
http://www.wikidata.org/entity/Q8048576,Category:Births in Wellington,http://www.wikidata.org/entity/Q9690844,Category:Deaths in Wellington
http://www.wikidata.org/entity/Q8079912,Category:Born in Edinburgh,http://www.wikidata.org/entity/Q9690952,Category:Deaths in Edinburgh
http://www.wikidata.org/entity/Q18608942,Q18608942,http://www.wikidata.org/entity/Q9690961,Category:Deaths in Évian-les-Bains
http://www.wikidata.org/entity/Q13336358,Q13336358,http://www.wikidata.org/entity/Q9690976,Category:Deaths in Évora
http://www.wikidata.org/entity/Q9686108,Category:Deaths in Brooklyn,http://www.wikidata.org/entity/Q9692678,Category:Births in Brooklyn
http://www.wikidata.org/entity/Q9157813,Category:Films set in Cannes,http://www.wikidata.org/entity/Q9695900,Category:Films shot in Cannes
http://www.wikidata.org/entity/Q13262393,Category:Films set in Mozambique,http://www.wikidata.org/entity/Q9695970,Category:Films shot in Mozambique
http://www.wikidata.org/entity/Q9689503,Category:Films set in Nice,http://www.wikidata.org/entity/Q9695981,Category:Films shot in Nice
http://www.wikidata.org/entity/Q9726365,Southern dynasties,http://www.wikidata.org/entity/Q9721810,Northern dynasties
http://www.wikidata.org/entity/Q9722154,Category:2015 births,http://www.wikidata.org/entity/Q9722104,Category:2015 deaths
http://www.wikidata.org/entity/Q9722104,Category:2015 deaths,http://www.wikidata.org/entity/Q9722154,Category:2015 births
http://www.wikidata.org/entity/Q9721810,Northern dynasties,http://www.wikidata.org/entity/Q9726365,Southern dynasties
http://www.wikidata.org/entity/Q8047514,Q8047514,http://www.wikidata.org/entity/Q9741006,Category:Deaths in Bryansk
http://www.wikidata.org/entity/Q9891392,dromedaryCase,http://www.wikidata.org/entity/Q9761807,BactrianCase
http://www.wikidata.org/entity/Q8043613,Category:Births in Ankara,http://www.wikidata.org/entity/Q9770934,Category:Deaths in Ankara
http://www.wikidata.org/entity/Q8057874,Q8057874,http://www.wikidata.org/entity/Q9776379,Category:Deaths in Kirov Oblast
http://www.wikidata.org/entity/Q8366427,Category:Deaths in Bulgaria,http://www.wikidata.org/entity/Q9777944,Category:Births in Bulgaria
http://www.wikidata.org/entity/Q8082002,Q8082002,http://www.wikidata.org/entity/Q9783286,Category:Deaths in Vladimir
http://www.wikidata.org/entity/Q32650126,Q32650126,http://www.wikidata.org/entity/Q9783286,Category:Deaths in Vladimir
http://www.wikidata.org/entity/Q8064375,Q8064375,http://www.wikidata.org/entity/Q9784056,Category:Deaths in Moscow Oblast
http://www.wikidata.org/entity/Q15079112,"Category:Deaths in Bela Crkva, Banat",http://www.wikidata.org/entity/Q9792882,Q9792882
http://www.wikidata.org/entity/Q9218270,Category:Deaths in Dresden,http://www.wikidata.org/entity/Q9794345,Category:Births in Dresden
http://www.wikidata.org/entity/Q8365641,Category:Deaths in Spain,http://www.wikidata.org/entity/Q9800589,Category:Births in Spain
http://www.wikidata.org/entity/Q8366621,Category:Death in Spain,http://www.wikidata.org/entity/Q9800589,Category:Births in Spain
http://www.wikidata.org/entity/Q18656884,Q18656884,http://www.wikidata.org/entity/Q9800863,Q9800863
http://www.wikidata.org/entity/Q12368683,simple leaf,http://www.wikidata.org/entity/Q9801966,compound leaf
http://www.wikidata.org/entity/Q9686686,Category:Deaths in Copenhagen,http://www.wikidata.org/entity/Q9802975,Category:Births in Copenhagen
http://www.wikidata.org/entity/Q8071116,Q8071116,http://www.wikidata.org/entity/Q9808227,Category:Deaths in Samara
http://www.wikidata.org/entity/Q10860599,internal conflict,http://www.wikidata.org/entity/Q9813868,interpersonal conflict
http://www.wikidata.org/entity/Q97324511,Q97324511,http://www.wikidata.org/entity/Q9815111,Q9815111
http://www.wikidata.org/entity/Q9690263,Category:Deaths in Tbilisi,http://www.wikidata.org/entity/Q9819170,Category:Births in Tbilisi
http://www.wikidata.org/entity/Q9914744,Category:Deaths in Helsinki,http://www.wikidata.org/entity/Q9826507,Category:Births in Helsinki
http://www.wikidata.org/entity/Q178803,international trade,http://www.wikidata.org/entity/Q9837144,domestic trade
http://www.wikidata.org/entity/Q9226347,Category:Births in Paris,http://www.wikidata.org/entity/Q9846779,Category:Deaths in Paris
http://www.wikidata.org/entity/Q18663837,Q18663837,http://www.wikidata.org/entity/Q9851545,"Category:Births in Fort Myers, Florida"
http://www.wikidata.org/entity/Q18084566,Category:Deaths in Balaguer,http://www.wikidata.org/entity/Q9853594,Q9853594
http://www.wikidata.org/entity/Q18228379,Category:Deaths in Glendale,http://www.wikidata.org/entity/Q9873360,"Category:Births in Glendale, California"
http://www.wikidata.org/entity/Q6565896,Category:Births in Gyumri,http://www.wikidata.org/entity/Q9874185,Category:Deaths in Gyumri
http://www.wikidata.org/entity/Q9220533,Category:Deaths in Almaty,http://www.wikidata.org/entity/Q9885381,Category:Births in Almaty
http://www.wikidata.org/entity/Q9908710,Category:Deaths in Warsaw,http://www.wikidata.org/entity/Q9886119,Category:Births in Warsaw
http://www.wikidata.org/entity/Q9220549,Category:Deaths in Hamburg,http://www.wikidata.org/entity/Q9886343,Category:Births in Hamburg
http://www.wikidata.org/entity/Q9218461,Category:Deaths in Genoa,http://www.wikidata.org/entity/Q9886579,Q9886579
http://www.wikidata.org/entity/Q9911242,Category:Deaths in Kraków,http://www.wikidata.org/entity/Q9887936,Category:Births in Kraków
http://www.wikidata.org/entity/Q9218749,Category:Deaths in Königsberg,http://www.wikidata.org/entity/Q9888097,Q9888097
http://www.wikidata.org/entity/Q9220642,Category:Deaths in Auckland,http://www.wikidata.org/entity/Q9889179,Category:Births in Auckland
http://www.wikidata.org/entity/Q9219620,Category:Deaths in Regensburg,http://www.wikidata.org/entity/Q9889891,Category:Born in Regensburg
http://www.wikidata.org/entity/Q9761807,BactrianCase,http://www.wikidata.org/entity/Q9891392,dromedaryCase
http://www.wikidata.org/entity/Q8377360,Category:Diplomatic missions of South Sudan,http://www.wikidata.org/entity/Q9892927,Category:Diplomatic missions in South Sudan
http://www.wikidata.org/entity/Q18754133,Category:Deaths in Burjassot,http://www.wikidata.org/entity/Q9898431,Q9898431
http://www.wikidata.org/entity/Q32136347,Q32136347,http://www.wikidata.org/entity/Q9901743,Q9901743
http://www.wikidata.org/entity/Q9223669,Category:Births in Bratislava,http://www.wikidata.org/entity/Q9908403,Category:Deaths in Bratislava
http://www.wikidata.org/entity/Q9223718,Category:Births in Bruges,http://www.wikidata.org/entity/Q9908411,Category:Deaths in Bruges
http://www.wikidata.org/entity/Q8047580,Category:Births in Budapest,http://www.wikidata.org/entity/Q9908450,Category:Deaths in Budapest
http://www.wikidata.org/entity/Q8047784,Category:Births in Bucharest,http://www.wikidata.org/entity/Q9908474,Category:Deaths in Bucharest
http://www.wikidata.org/entity/Q16354597,Category:Births in Buenos Aires,http://www.wikidata.org/entity/Q9908566,Category:Deaths in Buenos Aires
http://www.wikidata.org/entity/Q9886119,Category:Births in Warsaw,http://www.wikidata.org/entity/Q9908710,Category:Deaths in Warsaw
http://www.wikidata.org/entity/Q15080390,Category:Births in Vienna,http://www.wikidata.org/entity/Q9909069,Category:Deaths in Vienna
http://www.wikidata.org/entity/Q9228030,Category:Births in Vilnius,http://www.wikidata.org/entity/Q9909206,Category:Deaths in Vilnius
http://www.wikidata.org/entity/Q8050018,Category:Births in Havana,http://www.wikidata.org/entity/Q9909418,Category:Deaths in Havana
http://www.wikidata.org/entity/Q8051466,Category:Births in Hrodna,http://www.wikidata.org/entity/Q9909833,Category:Deaths in Grodno
http://www.wikidata.org/entity/Q8377394,Category:Diplomatic missions of the European Union,http://www.wikidata.org/entity/Q9910318,Category:Diplomatic missions to the European Union
http://www.wikidata.org/entity/Q8056251,Category:Births in Cannes,http://www.wikidata.org/entity/Q9910694,Category:Deaths in Cannes
http://www.wikidata.org/entity/Q9887936,Category:Births in Kraków,http://www.wikidata.org/entity/Q9911242,Category:Deaths in Kraków
http://www.wikidata.org/entity/Q17331720,Category:Births in Lisbon,http://www.wikidata.org/entity/Q9911789,Category:Deaths in Lisbon
http://www.wikidata.org/entity/Q8062384,Category:Births in Madrid,http://www.wikidata.org/entity/Q9911867,Category:Deaths in Madrid
http://www.wikidata.org/entity/Q14946042,Category:Births in Manchester,http://www.wikidata.org/entity/Q9912265,Category:Deaths in Manchester
http://www.wikidata.org/entity/Q8062755,Category:Births in Marburg,http://www.wikidata.org/entity/Q9912305,Category:Deaths in Marburg
http://www.wikidata.org/entity/Q15219387,Category:Births in Minsk,http://www.wikidata.org/entity/Q9912858,Category:Deaths in Minsk
http://www.wikidata.org/entity/Q9226321,Q9226321,http://www.wikidata.org/entity/Q9913365,Category:Deaths in Palermo
http://www.wikidata.org/entity/Q8068914,Category:Births in Prague,http://www.wikidata.org/entity/Q9913577,Category:Deaths in Prague
http://www.wikidata.org/entity/Q9226596,"Category:Births in Princeton, New Jersey",http://www.wikidata.org/entity/Q9913676,"Category:Deaths in Princeton, New Jersey"
http://www.wikidata.org/entity/Q8070799,Q8070799,http://www.wikidata.org/entity/Q9913808,Category:Deaths in Ryazan Oblast
http://www.wikidata.org/entity/Q8070794,Q8070794,http://www.wikidata.org/entity/Q9913871,Category:Deaths in Ryazan
http://www.wikidata.org/entity/Q9226726,Category:Births in Riga,http://www.wikidata.org/entity/Q9913970,Category:Deaths in Riga
http://www.wikidata.org/entity/Q17150702,Category:Births in São Paulo (city),http://www.wikidata.org/entity/Q9914105,Category:Deaths in São Paulo
http://www.wikidata.org/entity/Q9224131,Category:Births in Kharkiv,http://www.wikidata.org/entity/Q9914671,Category:Deaths in Kharkiv
http://www.wikidata.org/entity/Q8077710,Q8077710,http://www.wikidata.org/entity/Q9914725,Category:Deaths in Hertfordshire
http://www.wikidata.org/entity/Q9826507,Category:Births in Helsinki,http://www.wikidata.org/entity/Q9914744,Category:Deaths in Helsinki
http://www.wikidata.org/entity/Q9679517,Category:Deaths in Ardennes,http://www.wikidata.org/entity/Q9916306,Category:Births in Ardennes
http://www.wikidata.org/entity/Q10209257,Category:2014 deaths,http://www.wikidata.org/entity/Q9923683,Category:2014 births
http://www.wikidata.org/entity/Q17388715,Category:Deaths in Luhansk,http://www.wikidata.org/entity/Q9926719,Category:Births in Luhansk
http://www.wikidata.org/entity/Q9690425,Category:Deaths in Toulouse,http://www.wikidata.org/entity/Q9938298,Category:Births in Toulouse
http://www.wikidata.org/entity/Q18754694,Category:Deaths in Cerdanyola del Vallès,http://www.wikidata.org/entity/Q9943204,Category:Births in Cerdanyola del Vallès
http://www.wikidata.org/entity/Q18754701,Category:Deaths in Cervera,http://www.wikidata.org/entity/Q9943789,Q9943789
http://www.wikidata.org/entity/Q13350991,Category:Military units and formations disestablished in 1959,http://www.wikidata.org/entity/Q9948720,Category:Military units and formations established in 1959
http://www.wikidata.org/entity/Q18193275,Category:Deaths in Galdakao,http://www.wikidata.org/entity/Q9966676,Q9966676
http://www.wikidata.org/entity/Q8856445,Category:Active tennis players,http://www.wikidata.org/entity/Q9967440,Category:Retired tennis players
http://www.wikidata.org/entity/Q18758987,Category:Deaths in Lesbos,http://www.wikidata.org/entity/Q9975519,Category:Births in Lesbos
http://www.wikidata.org/entity/Q9225939,Category:Births in Montevideo,http://www.wikidata.org/entity/Q9986818,Category:Deaths in Montevideo
http://www.wikidata.org/entity/Q19158817,Category:Deaths in Lemnos,http://www.wikidata.org/entity/Q9987099,Q9987099
http://www.wikidata.org/entity/Q26708326,Category:Malta at the Winter Olympics,http://www.wikidata.org/entity/Q9991315,Category:Malta at the Summer Olympics
http://www.wikidata.org/entity/Q6586484,Category:Deaths in Amsterdam,http://www.wikidata.org/entity/Q10013467,Category:Births in Amsterdam
http://www.wikidata.org/entity/Q17394761,Category:Deaths in Cocentaina,http://www.wikidata.org/entity/Q10019956,Q10019956
http://www.wikidata.org/entity/Q8068309,Category:Births in Plovdiv,http://www.wikidata.org/entity/Q10023446,Category:Deaths in Plovdiv
http://www.wikidata.org/entity/Q15080543,Category:Births in Sofia,http://www.wikidata.org/entity/Q10023782,Category:Deaths in Sofia
http://www.wikidata.org/entity/Q7298357,Category:Ukrainian culture,http://www.wikidata.org/entity/Q10035316,Category:Culture of Ukraine
