id,en,de,fr,es
Q7726004,Desmond,Desmond,Desmond,Desmond
Q8046225,Ya,Ya,Ya,Ya
Q9193138,Classic,Classic,Classic,Classic
Q10474229,Disease,Disease,Disease,Disease
Q10968864,Sari,Sari,Sari,Sari
Q11169515,Lau,Lau,Lau,Lau
Q12476915,Bone,Bone,Bone,Bone
Q12482546,Era,Era,Era,Era
Q12493496,Lai,Lai,Lai,Lai
Q12493956,Lapangan,Lapangan,Lapangan,Lapangan
Q12495304,Lori,Lori,Lori,Lori
Q12502028,Pahang,Pahang,Pahang,Pahang
Q12509165,Runde,Runde,Runde,Runde
Q15128075,Schönberg,Schönberg,Schönberg,Schönberg
Q18061902,Shakira,Shakira,Shakira,Shakira
Q18142876,Strauss,Strauss,Strauss,Strauss
Q2074097,Krüger,Krüger,Krüger,Krüger
Q20858917,McKay,McKay,McKay,McKay
Q21396346,Auckland,Auckland,Auckland,Auckland
Q28975902,Police,Police,Police,Police
Q30089129,Anti,Anti,Anti,Anti
Q30127682,Easter,Easter,Easter,Easter
Q34381666,Nevers,Nevers,Nevers,Nevers
Q36860268,Vana,Vana,Vana,Vana
Q36875808,Reise,Reise,Reise,Reise
Q36901508,Arte,Arte,Arte,Arte
Q36962902,Nine,Nine,Nine,Nine
Q37002399,Laba,Laba,Laba,Laba
Q37021591,Aldo,Aldo,Aldo,Aldo
Q37028831,Fehler,Fehler,Fehler,Fehler
Q37060028,Gelo,Gelo,Gelo,Gelo
Q37086561,Group,Group,Group,Group
Q37087853,Prayer,Prayer,Prayer,Prayer
Q37090308,Wedding,Wedding,Wedding,Wedding
Q37128887,Method,Method,Method,Method
Q37162085,Credit,Credit,Credit,Credit
Q37191782,Toren,Toren,Toren,Toren
Q37202817,Levant,Levant,Levant,Levant
Q37225465,Pour,Pour,Pour,Pour
Q37287968,Files,Files,Files,Files
Q37459356,Ille,Ille,Ille,Ille
Q37464944,Borneo,Borneo,Borneo,Borneo
Q37472356,Swedish,Swedish,Swedish,Swedish
Q37478336,Oost,Oost,Oost,Oost
Q37480391,Oder,Oder,Oder,Oder
Q37485339,Emperador,Emperador,Emperador,Emperador
Q37488990,Scale,Scale,Scale,Scale
Q37508082,Sur,Sur,Sur,Sur
Q37508784,Area,Area,Area,Area
Q37522630,Cech,Cech,Cech,Cech
Q37554367,Bomber,Bomber,Bomber,Bomber
Q37561336,Niko,Niko,Niko,Niko
Q37562084,Tour,Tour,Tour,Tour
Q37566970,Giancarlo,Giancarlo,Giancarlo,Giancarlo
Q37567346,Victorian,Victorian,Victorian,Victorian
Q37571859,Israeli,Israeli,Israeli,Israeli
Q40427296,Balázs,Balázs,Balázs,Balázs
Q43382229,Latino,Latino,Latino,Latino
Q47068303,Ankara,Ankara,Ankara,Ankara
Q47165868,Olav,Olav,Olav,Olav
Q54831030,DFB,DFB,DFB,DFB
Q55421237,Sicily,Sicily,Sicily,Sicily
Q56052044,Greg,Greg,Greg,Greg
Q56640927,Namur,Namur,Namur,Namur
Q65769262,Rijk,Rijk,Rijk,Rijk
Q66626358,Sue,Sue,Sue,Sue
Q66831819,Kader,Kader,Kader,Kader
Q68099428,Titanic,Titanic,Titanic,Titanic
Q88203231,Doña,Doña,Doña,Doña
Q90049968,Platnick,Platnick,Platnick,Platnick
Q98124704,Terrace,Terrace,Terrace,Terrace
Q104621295,Ultima,Ultima,Ultima,Ultima
Q104621541,Oscara,Oscara,Oscara,Oscara
Q106557942,Ruben,Ruben,Ruben,Ruben
Q107389396,Ass,Ass,Ass,Ass
Q108320638,Ken,Ken,Ken,Ken
Q21174,Madeira,Madeira,Madeira,Madeira
Q225387,Magdalena,Magdalena,Magdalena,Magdalena
Q225839,Mouse,Mouse,Mouse,Mouse
Q225833,sex,Sex,Sex,Sex
Q226487,Albion,Albion,Albion,Albion
Q226409,Amadeus,Amadeus,Amadeus,Amadeus
Q227257,Cathedral,Cathedral,Cathedral,Cathedral
Q227439,Landau,Landau,Landau,Landau
Q232460,Gardner,Gardner,Gardner,Gardner
Q235890,Claude,Claude,Claude,Claude
Q247857,Primavera,Primavera,Primavera,Primavera
Q249630,Cantor,Cantor,Cantor,Cantor
Q252957,Étoile,Étoile,Étoile,Étoile
Q278479,Publius,Publius,Publius,Publius
Q292498,Dee,Dee,Dee,Dee
Q296844,Tigre,Tigre,Tigre,Tigre
Q298906,Anthem,Anthem,Anthem,Anthem
Q310583,tail,tail,Tail,Tail
Q341534,Horne,Horne,Horne,Horne
Q341803,Guimarães,Guimarães,Guimarães,Guimarães
Q343280,Kurt,Kurt,Kurt,Kurt
Q345581,Lucien,Lucien,Lucien,Lucien
Q345754,Vengeance,Vengeance,Vengeance,Vengeance
Q356491,Garnier,Garnier,Garnier,Garnier
Q360797,Stage,Stage,Stage,Stage
Q362637,Sweet,Sweet,Sweet,Sweet
Q393453,Kort,Kort,Kort,Kort
Q397509,Kobe,Kobe,Kobe,Kobe
Q398045,Arc,Arc,Arc,Arc
Q407985,Odd,Odd,Odd,Odd
Q408694,Fritz,Fritz,Fritz,Fritz
Q409308,Frédéric,Frédéric,Frédéric,Frédéric
Q410967,NED,NED,NED,NED
Q441533,Border,Border,Border,Border
Q452535,Lauren,Lauren,Lauren,Lauren
Q483459,Hatch,Hatch,Hatch,Hatch
Q595623,Ruby,Ruby,Ruby,Ruby
Q623486,Birthday,Birthday,Birthday,Birthday
Q629851,Margarita,Margarita,Margarita,Margarita
Q723773,Marius,Marius,Marius,Marius
Q815551,Belgrad,Belgrad,Belgrad,Belgrad
Q828549,Bertrand,Bertrand,Bertrand,Bertrand
Q833732,Emanuel,Emanuel,Emanuel,Emanuel
Q897737,Brand,Brand,Brand,Brand
Q910664,Brett,Brett,Brett,Brett
Q954936,Eugen,Eugen,Eugen,Eugen
Q1012293,Fulda,Fulda,Fulda,Fulda
Q1019766,Conceição,Conceição,Conceição,Conceição
Q1024473,Ferreira,Ferreira,Ferreira,Ferreira
Q1089551,Chung,Chung,Chung,Chung
Q1131262,Coppa,Coppa,Coppa,Coppa
Q1178939,Soul,Soul,Soul,Soul
Q1207146,Dewey,Dewey,Dewey,Dewey
Q1223600,Movimento,Movimento,Mouvement,Movimiento
Q1240725,Memoria,Memoria,Memoria,Memoria
Q1277118,Spider,Spider,Spider,Spider
Q1454629,Freire,Freire,Freire,Freire
Q1456723,Krieg,Krieg,Krieg,Krieg
Q1457957,Friedrich,Friedrich,Friedrich,Friedrich
Q1555511,Gustav,Gustav,Gustav,Gustav
Q1557216,Gutiérrez,Gutiérrez,Gutiérrez,Gutiérrez
Q1564341,Sky,Sky,Sky,Sky
Q1570860,Halen,Halen,Halen,Halen
Q1577376,Colonia,Colonia,Colonia,Colonia
Q1638792,Hus,Hus,Hus,Hus
Q1781498,Kong,Kong,Kong,Kong
Q1884580,Magnus,Magnus,Magnus,Magnus
Q1953091,Vân,Vân,Vân,Vân
Q1955332,Bolton,Bolton,Bolton,Bolton
Q2067085,Peer,Peer,Peer,Peer
Q2084234,Prague,Prague,Prague,Prague
Q2140671,Reinhard,Reinhard,Reinhard,Reinhard
Q2157602,Hemingway,Hemingway,Hemingway,Hemingway
Q2186616,Bertha,Bertha,Bertha,Bertha
Q2383943,Hindu,Hindu,Hindu,Hindu
Q2417077,Antoine,Antoine,Antoine,Antoine
Q2448297,Frontera,Frontera,Frontera,Frontera
Q2509453,Valois,Valois,Valois,Valois
Q2530788,Volk,Volk,Volk,Volk
Q2665350,Camillo,Camillo,Camillo,Camillo
Q3607472,Twist,Twist,Twist,Twist
Q3640390,Bis,Bis,Bis,Bis
Q4215239,Merah,Merah,Merah,Merah
Q4261625,Pulau,Pulau,Pulau,Pulau
Q4406850,Cass,Cass,Cass,Cass
Q4674618,Acoustic,Acoustic,Acoustic,Acoustic
Q5004001,Bye,Bye,Bye,Bye
Q5532781,Genesis,Genesis,Genesis,Genesis
Q10956222,Gunung,Gunung,Gunung,Gunung
Q11216075,Sima,Sima,Sima,Sima
Q12358650,Aleksander,Aleksander,Aleksander,Aleksander
Q12477627,Buku,Buku,Buku,Buku
Q12480850,Danger,Danger,Danger,Danger
Q12485172,Handel,Handel,Handel,Handel
Q12494563,Les,Les,Les,Les
Q13544386,Neki,Neki,Neki,Neki
Q13545404,Sementara,Sementara,Sementara,Sementara
Q14353921,Hawaii,Hawaii,Hawaii,Hawaii
Q14647411,Nowa,Nowa,Nowa,Nowa
Q15635237,Klaus,Klaus,Klaus,Klaus
Q16865647,Coast,Coast,Coast,Coast
Q18411866,Netz,Netz,Netz,Netz
Q18713599,Eleven,Eleven,Eleven,Eleven
Q21050998,Writing,Writing,Writing,Writing
Q21508920,Ethan,Ethan,Ethan,Ethan
Q23005647,Roller,Roller,Roller,Roller
Q28037686,Welles,Welles,Welles,Welles
Q28492394,Platte,Platte,Platte,Platte
Q28805902,Jesús,Jesús,Jesús,Jesús
Q36905999,Liam,Liam,Liam,Liam
Q36952461,Raquel,Raquel,Raquel,Raquel
Q37048230,Sitt,Sitt,Sitt,Sitt
Q37059712,Cina,Cina,Cina,Cina
Q37061614,Teddy,Teddy,Teddy,Teddy
Q37084646,Leif,Leif,Leif,Leif
Q37108896,Rouge,Rouge,Rouge,Rouge
Q37134097,Norte,Norte,Norte,Norte
Q37155872,Brugge,Brugge,Brugge,Brugge
Q37170128,Start,Start,Start,Start
Q37225304,Weser,Weser,Weser,Weser
Q37234682,Safe,Safe,Safe,Safe
Q37464553,Rate,Rate,Rate,Rate
Q37499372,Eco,Eco,Eco,Eco
Q37500478,Guarda,Guarda,Guarda,Guarda
Q37503433,Monique,Monique,Monique,Monique
Q37522471,Rosemary,Rosemary,Rosemary,Rosemary
Q37525197,Danny,Danny,Danny,Danny
Q37539235,Valence,Valence,Valence,Valence
Q37543511,Swami,Swami,Swami,Swami
Q37549127,Spaans,Spaans,Spaans,Spaans
Q37571320,Fils,Fils,Fils,Fils
Q41834820,Danmark,Danmark,Danmark,Danmark
Q42722518,Oper,Oper,Oper,Oper
Q42867261,Afro,Afro,Afro,Afro
Q48717805,Rota,Rota,Rota,Rota
Q48742850,Gymnasium,Gymnasium,Gymnasium,Gymnasium
Q65598593,Australian,Australian,Australian,Australian
Q66264067,Lord,Lord,Lord,Lord
Q66306659,Catherine,Catherine,Catherine,Catherine
Q67711148,Clive,Clive,Clive,Clive
Q70084230,Von,Von,Von,Von
Q77444296,Aragó,Aragó,Aragó,Aragó
Q83496235,Bürgermeister,Bürgermeister,Bürgermeister,Bürgermeister
Q87696789,Oud,Oud,Oud,Oud
Q96691461,Cruise,Cruise,Cruise,Cruise
Q104592425,Luigi,Luigi,Luigi,Luigi
Q106118969,Körper,Körper,Körper,Körper
Q107441724,Drug,Drug,Drug,Drug
Q107443100,Irina,Irina,Irina,Irina
Q109579551,Despois,Despois,Despois,Despois
Q93473,Paus,Paus,Paus,Paus
Q186957,Sabah,Sabah,Sabah,Sabah
Q229320,Mons,Mons,Mons,Mons
Q232428,Moreno,Moreno,Moreno,Moreno
Q233261,Herrera,Herrera,Herrera,Herrera
Q247350,Blok,Blok,Blok,Blok
Q295426,Manning,Manning,Manning,Manning
Q343876,Billboard,Billboard,Billboard,Billboard
Q404419,Krim,Krim,Krim,Krim
Q583975,Antwerp,Antwerp,Antwerp,Antwerp
Q643665,Seth,Seth,Seth,Seth
Q780698,Croix,Croix,Croix,Croix
Q865050,Bird,Bird,Bird,Bird
Q957375,Mercedes,Mercedes,Mercedes,Mercedes
Q1130490,Derry,Derry,Derry,Derry
Q1414464,Filmfare,Filmfare,Filmfare,Filmfare
Q1455763,Freud,Freud,Freud,Freud
Q1567750,Leopold,Leopold,Leopold,Leopold
Q1669742,Ruf,Ruf,Ruf,Ruf
Q2224717,Vera,Vera,Vera,Vera
Q2463662,Hampshire,Hampshire,Hampshire,Hampshire
Q2533865,Eliot,Elliot,Elliot,Eliot
Q2617712,August,August,August,August
Q3126725,Hands,Hands,Hands,Hands
Q3457684,Karla,Karla,Karla,Karla
Q3839895,DO,DO,DO,DO
Q3880741,Oceano,Oceano,Oceano,Oceano
Q4691835,Age,Age,Age,Age
Q4957796,Brasil,Brasil,Brasil,Brasil
Q5820416,Ego,Ego,Ego,Ego
Q6155639,Januar,Januar,Januar,Januar
Q6517894,Legends,Legends,Legends,Legends
Q6685897,Loud,Loud,Loud,Loud
Q7317571,Reunion,Reunion,Reunion,Reunion
Q12799221,Por,Por,Por,Por
Q12948913,Galileo,Galileo,Galileo,Galileo
Q13377366,Sander,Sander,Sander,Sander
Q16282884,Zero,Zero,Zero,Zero
Q16929996,Chocolate,Chocolate,Chocolate,Chocolate
Q18606140,Adler,Adler,Adler,Adler
Q19901863,App,App,App,App
Q19967487,Branco,Branco,Branco,Branco
Q20735564,Forget,Forget,Forget,Forget
Q21396383,Clarendon,Clarendon,Clarendon,Clarendon
Q21493775,Lodewijk,Lodewijk,Lodewijk,Lodewijk
Q21496621,Havet,Havet,Havet,Havet
Q23994376,Naval,Naval,Naval,Naval
Q26905522,Bianca,Bianca,Bianca,Bianca
Q36922995,Eisenach,Eisenach,Eisenach,Eisenach
Q36932198,Bridget,Bridget,Bridget,Bridget
Q37007783,Manny,Manny,Manny,Manny
Q37043622,Huesca,Huesca,Huesca,Huesca
Q37096092,Harlem,Harlem,Harlem,Harlem
Q37166526,Bilbo,Bilbo,Bilbo,Bilbo
Q37182384,Nesse,Nesse,Nesse,Nesse
Q37200048,Safari,Safari,Safari,Safari
Q37284159,Seis,Seis,Seis,Seis
Q37286763,Als,Als,Als,Als
Q37312803,Siracusa,Siracusa,Siracusa,Siracusa
Q37433385,Dir,Dir,Dir,Dir
Q37441413,Jam,Jam,Jam,Jam
Q37446719,Genre,Genre,Genre,Genre
Q37464332,Duits,Duits,Duits,Duits
Q37481341,Putra,Putra,Putra,Putra
Q37514442,Josh,Josh,Josh,Josh
Q37522780,Offenbach,Offenbach,Offenbach,Offenbach
Q37534334,Kupa,Kupa,Kupa,Kupa
Q37546035,Purple,Purple,Purple,Purple
Q41145597,Shaw,Shaw,Shaw,Shaw
Q48989700,Ant,Ant,Ant,Ant
Q50375058,Ahmet,Ahmet,Ahmet,Ahmet
Q56644435,probably,wahrscheinlich,probablement,probablemente
Q65099728,Cher,Cher,Cher,Cher
Q74817059,Not,Not,Not,Not
Q83357046,Hendrik,Hendrik,Hendrik,Hendrik
Q97649210,Castillo,Castillo,Castillo,Castillo
Q98889482,Marguerite,Marguerite,Marguerite,Marguerite
Q107557983,Grandes,Grandes,Grandes,Grandes
Q108550755,Yamato,Yamato,Yamato,Yamato
Q70175,Chapelle,Chapelle,Chapelle,Chapelle
Q70565,Forel,Forel,Forel,Forel
Q79550,Marshall,Marshall,Marshall,Marshall
Q224878,Sabrina,Sabrina,Sabrina,Sabrina
Q225798,Brie,Brie,Brie,Brie
Q228254,Beni,Beni,Beni,Beni
Q229105,Pearson,Pearson,Pearson,Pearson
Q238298,Globe,Globe,Globe,Globe
Q297621,Hauptmann,Hauptmann,Hauptmann,Hauptmann
Q298522,Gora,Gora,Gora,Gora
Q299177,Battle,Battle,Battle,Battle
Q307093,Progressive,Progressive,Progressive,Progressive
Q345724,Fabian,Fabian,Fabian,Fabian
Q348321,Alto,Alto,Alto,Alto
Q358658,Soest,Soest,Soest,Soest
Q366735,Lamb,Lamb,Lamb,Lamb
Q407477,Kit,Kit,Kit,Kit
Q452966,Cara,Cara,Cara,Cara
Q542104,Thatcher,Thatcher,Thatcher,Thatcher
Q569966,Durand,Durand,Durand,Durand
Q595723,Rainbow,Rainbow,Rainbow,Rainbow
Q649085,Saddam,Saddam,Saddam,Saddam
Q676322,Laguna,Laguna,Laguna,Laguna
Q909121,Physical,Physical,Physical,Physical
Q957027,Metz,Metz,Metz,Metz
Q1287067,Senator,Senator,sénateur,Senator
Q1675758,Ivo,Ivo,Ivo,Ivo
Q1743933,Kitty,Kitty,Kitty,Kitty
Q1767158,Nero,Nero,Nero,Nero
Q1854689,Brook,Brook,Brook,Brook
Q1963851,Pier,Pier,Pier,Pier
Q1996819,Elmer,Elmer,Elmer,Elmer
Q2046424,Paige,Paige,Paige,Paige
Q2092009,Pic,Pic,Pic,Pic
Q2105165,Life,Life,Life,Life
Q2120746,Terry,Terry,Terry,Terry
Q2303910,Bruce,Bruce,Bruce,Bruce
Q2367876,James,James,James,James
Q2435432,Timur,Timur,Timur,Timur
Q2473369,Reforma,Reforma,Reforma,Reforma
Q2671811,Forrest,Forrest,Forrest,Forrest
Q3073304,Flammarion,Flammarion,Flammarion,Flammarion
Q3085406,Wave,Wave,Wave,Wave
Q3127991,Hartmann,Hartmann,Hartmann,Hartmann
Q3149461,Impossible,Impossible,Impossible,Impossible
Q3278008,Heat,Heat,Heat,Heat
Q3414104,Davide,Davide,Davide,Davide
Q3708711,Ava,Ava,Ava,Ava
Q4015733,Vivo,Vivo,Vivo,Vivo
Q4406596,Omar,Omar,Omar,Omar
Q5196619,Cut,Cut,Cut,Cut
Q5207986,Daddy,Daddy,Daddy,Daddy
Q5407820,Brigitte,Brigitte,Brigitte,Brigitte
Q5450915,Fins,Fins,Fins,Fins
Q5464321,Foley,Foley,Foley,Foley
Q6008784,Medieval,Medieval,Medieval,Medieval
Q6156198,Unidos,Unidos,Unidos,Unidos
Q6545964,Light,Light,Light,Light
Q7927797,Video,Video,Video,Video
Q8563335,First,First,First,First
Q9059185,Phyllis,Phyllis,Phyllis,Phyllis
Q10862477,Vasile,Vasile,Vasile,Vasile
Q11962272,Bridges,Bridges,Bridges,Bridges
Q15211248,Polyphaga,Polyphaga,Polyphaga,Polyphaga
Q15847674,Sirius,Sirius,Sirius,Sirius
Q16278077,Kris,Kris,Kris,Kris
Q18783901,Richard,Richard,Richard,Richard
Q19521963,Grecia,Grecia,Grecia,Grecia
Q19697692,Leona,Leona,Leona,Leona
Q20155828,Powys,Powys,Powys,Powys
Q21281877,Elements,Elements,Elements,Elements
Q26778502,Sina,Sina,Sina,Sina
Q27103113,Rebecca,Rebecca,Rebecca,Rebecca
Q29509043,official,offiziell,officiel,oficial
Q36923140,Dar,Dar,Dar,Dar
Q36935687,Segundo,Segundo,Segundo,Segundo
Q36958762,Legion,Legion,Legion,Legion
Q37127530,Supreme,Supreme,Supreme,Supreme
Q37205483,Maio,Maio,Maio,Maio
Q37238307,Hon,Hon,Hon,Hon
Q37275433,Abruzzo,Abruzzo,Abruzzo,Abruzzo
Q37308860,Dama,Dama,Dama,Dama
Q37436868,Unis,Unis,Unis,Unis
Q37451851,Jaya,Jaya,Jaya,Jaya
Q37455909,Runner,Runner,Runner,Runner
Q37465210,Benny,Benny,Benny,Benny
Q37474778,Janeiro,Janeiro,Janeiro,Janeiro
Q37478644,Italiano,Italiano,Italiano,Italiano
Q37487959,Apollon,Apollon,Apollon,Apollon
Q37516486,Modell,Modell,Modell,Modell
Q37528713,Lor,Lor,Lor,Lor
Q37543155,Muslim,Muslim,Muslim,Muslim
Q37550635,Hennes,Hennes,Hennes,Hennes
Q37554337,Lionel,Lionel,Lionel,Lionel
Q37555527,Louisa,Louisa,Louisa,Louisa
Q37561130,Moselle,Moselle,Moselle,Moselle
Q37564136,Bio,Bio,Bio,Bio
Q37567154,Yard,Yard,Yard,Yard
Q50139145,Spur,Spur,Spur,Spur
Q62012349,Mas,Mas,Mas,Mas
Q63395682,Renée,Renée,Renée,Renée
Q65112087,Peugeot,Peugeot,Peugeot,Peugeot
Q81212952,POP,POP,POP,POP
Q86914178,Palais,Palais,Palais,Palais
Q87185444,Konya,Konya,Konya,Konya
Q87801471,Gustave,Gustave,Gustave,Gustave
Q96783825,Adalbert,Adalbert,Adalbert,Adalbert
Q102261737,Pilot,Pilot,Pilot,Pilot
Q102350496,Praia,Praia,Praia,Praia
Q106840657,Kei,Kei,Kei,Kei
Q107393925,Beethoven,Beethoven,Beethoven,Beethoven
Q107443059,Ioan,Ioan,Ioan,Ioan
Q224201,Naruto,Naruto,Naruto,Naruto
Q225000,Joker,Joker,Joker,Joker
Q228233,Honda,Honda,Honda,Honda
Q230149,Gala,Gala,Gala,Gala
Q243815,Judas,Judas,Judas,Judas
Q254027,Robbins,Robbins,Robbins,Robbins
Q294329,Cassius,Cassius,Cassius,Cassius
Q295489,Silk,Silk,Silk,Silk
Q297217,Keith,Keith,Keith,Keith
Q299755,Duffy,Duffy,Duffy,Duffy
Q350621,Rana,Rana,Rana,Rana
Q362713,Goethe,Goethe,Goethe,Goethe
Q366806,Paula,Paula,Paula,Paula
Q367026,Post,Post,Post,Post
Q405606,Muriel,Muriel,Muriel,Muriel
Q666211,Kopp,Kopp,Kopp,Kopp
Q692303,China,China,China,China
Q806243,Banda,Banda,Banda,Banda
Q920698,Saxon,Saxon,Saxon,Saxon
Q1008090,Gara,Gara,Gara,Gara
Q1024781,Constance,Constance,Constance,Constance
Q1132522,Commodore,Commodore,Commodore,Commodore
Q1299694,Sokol,Sokol,Sokol,Sokol
Q1640605,Puy,Puy,Puy,Puy
Q1674010,Lucio,Lucio,Lucio,Lucio
Q1676046,Ivanov,Ivanov,Ivanov,Ivanov
Q1924143,Jordan,Jordan,Jordan,Jordan
Q2007541,Samson,Samson,Samson,Samson
Q2067478,Rio,Rio,Rio,Rio
Q2069301,Sucre,Sucre,Sucre,Sucre
Q2087837,Mari,Mari,Mari,Mari
Q2323325,Whitney,Whitney,Whitney,Whitney
Q2411922,Blanche,Blanche,Blanche,Blanche
Q2418703,Silvia,Silvia,Silvia,Silvia
Q2458991,Johan,Johan,Johan,Johan
Q3157290,Carleton,Carleton,Carleton,Carleton
Q3282456,Istanbul,Istanbul,Istanbul,Istanbul
Q3590933,Éric,Éric,Éric,Éric
Q3627654,Astronomy,Astronomy,Astronomy,Astronomy
Q3708867,Constable,Constable,Constable,Constable
Q4712800,Albuquerque,Albuquerque,Albuquerque,Albuquerque
Q4858589,Barbados,Barbados,Barbados,Barbados
Q5122468,Cities,Cities,Cities,Cities
Q5345079,Oni,Oni,Oni,Oni
Q5385956,Eric,Eric,Eric,Eric
Q5455823,Five,Five,Five,Five
Q6114719,Río,Río,Río,Río
Q6136022,Superstar,Superstar,Superstar,Superstar
Q7078416,Odyssey,Odyssey,Odyssey,Odyssey
Q7847328,True,True,True,True
Q10376726,TNT,TNT,TNT,TNT
Q12487606,Jawa,Jawa,Jawa,Jawa
Q12511610,Salas,Salas,Salas,Salas
Q16591111,Praga,Praga,Praga,Praga
Q16871320,Keep,Keep,Keep,Keep
Q16884222,Tall,Tall,Tall,Tall
Q18475776,Platt,Platt,Plata,Plata
Q20001827,Ilay,Ilay,Ilay,Ilay
Q20996042,Cuvier,Cuvier,Cuvier,Cuvier
Q21293465,Leão,Leão,Leão,Leão
Q23600910,Walk,Walk,Walk,Walk
Q29444947,París,París,París,París
Q36866915,Kark,Kark,Kark,Kark
Q36882108,Syria,Syria,Syria,Syria
Q36920220,Dona,Dona,Dona,Dona
Q36921400,Blu,Blu,Blu,Blu
Q36981683,Chuck,Chuck,Chuck,Chuck
Q37064577,Bills,Bills,Bills,Bills
Q37090055,Hafen,Hafen,Hafen,Hafen
Q37206770,Set,Set,Set,Set
Q37248317,Tek,Tek,Tek,Tek
Q37269841,Padua,Padua,Padua,Padua
Q37280289,Baile,Baile,Baile,Baile
Q37301348,Pos,Pos,Pos,Pos
Q37440450,Non,Non,Non,Non
Q37450785,Himmel,Himmel,Himmel,Himmel
Q37460778,Georgian,Georgian,Georgian,Georgian
Q37471175,Butch,Butch,Butch,Butch
Q37487013,Row,Row,Row,Row
Q37497166,Score,Score,Score,Score
Q37501317,Ambos,Ambos,Ambos,Ambos
Q37517615,Gracias,Gracias,Gracias,Gracias
Q37530884,Baltimore,Baltimore,Baltimore,Baltimore
Q37541858,Rostock,Rostock,Rostock,Rostock
Q37554962,Britain,Britain,Britain,Britain
Q37556009,Rings,Rings,Rings,Rings
Q37561348,Joint,Joint,Joint,Joint
Q37570364,Paper,Paper,Paper,Paper
Q39747277,Engeland,Engeland,Engeland,Engeland
Q42710088,Damien,Damien,Damien,Damien
Q49967040,Øst,Øst,Øst,Øst
Q51845599,Holiday,Holiday,Holiday,Holiday
Q55877166,Chevalier,Chevalier,Chevalier,Chevalier
Q88458721,Hohenzollern,Hohenzollern,Hohenzollern,Hohenzollern
Q98594613,Yuri,Yuri,Yuri,Yuri
Q218956,Argos,Argos,Argos,Argos
Q226587,Argo,Argo,Argo,Argo
Q228120,Falco,Falco,Falco,Falco
Q234031,Mani,Mani,Mani,Mani
Q246133,Horton,Horton,Horton,Horton
Q254541,Kruger,Kruger,Kruger,Kruger
Q257102,Seal,Seal,Seal,Seal
Q341308,Cohen,Cohen,Cohen,Cohen
Q344033,Hippolyte,Hippolyte,Hippolyte,Hippolyte
Q416172,Mannheim,Mannheim,Mannheim,Mannheim
Q442653,Mala,Mala,Mala,Mala
Q482480,Howell,Howell,Howell,Howell
Q574493,Foix,Foix,Foix,Foix
Q637066,Janet,Janet,Janet,Janet
Q642910,Ares,Ares,Ares,Ares
Q692031,Aston,Aston,Aston,Aston
Q764821,Flandes,Flandes,Flandes,Flandes
Q811082,Bau,Bau,Bau,Bau
Q822136,Bern,Bern,Bern,Bern
Q912093,Jennifer,Jennifer,Jennifer,Jennifer
Q942466,Ist,Ist,Ist,Ist
Q1043797,Carmine,Carmine,Carmine,Carmine
Q1687941,Yahya,Yahya,Yahya,Yahya
Q1714475,Justus,Justus,Justus,Justus
Q1928618,Maurice,Maurice,Maurice,Maurice
Q1933124,Durant,Durant,Durant,Durant
Q1990721,Miller,Miller,Miller,Miller
Q2207853,Interior,Interior,Interior,Interior
Q2211984,Sahara,Sahara,Sahara,Sahara
Q2385378,Parsons,Parsons,Parsons,Parsons
Q2580653,Gotha,Gotha,Gotha,Gotha
Q3276030,Alex,Alex,Alex,Alex
Q3282274,Malo,Malo,Malo,Malo
Q3437036,Robin,Robin,Robin,Robin
Q3458899,Rufus,Rufus,Rufus,Rufus
Q3747481,Fonte,Fonte,Fonte,Fonte
Q3991227,Tiffany,Tiffany,Tiffany,Tiffany
Q4039082,Futures,Futures,Futures,Futures
Q4928727,Sid,Sid,Sid,Sid
Q5771234,Clark,Clark,Clark,Clark
Q10444343,Cecilia,Cecilia,Cecilia,Cecilia
Q12473920,Ban,Ban,Ban,Ban
Q15713370,Soldiers,Soldiers,Soldiers,Soldiers
Q16275547,Dodge,Dodge,Dodge,Dodge
Q16865613,Clapton,Clapton,Clapton,Clapton
Q16865538,Chess,Chess,Chess,Chess
Q16872098,Lex,Lex,Lex,Lex
Q18375239,Kubrick,Kubrick,Kubrick,Kubrick
Q20638821,Mel,Mel,Mel,Mel
Q21453536,Baillargeon,Baillargeon,Baillargeon,Baillargeon
Q21493807,Galilei,Galilei,Galilei,Galilei
Q35559451,Coles,Coles,Coles,Coles
Q36973438,Ufer,Ufer,Ufer,Ufer
Q37002115,Gwen,Gwen,Gwen,Gwen
Q37042731,Tara,Tara,Tara,Tara
Q37117745,Alf,Alf,Alf,Alf
Q37126809,Demo,Demo,Demo,Demo
Q37161781,Eades,Eades,Eades,Eades
Q37193857,Leipzig,Leipzig,Leipzig,Leipzig
Q37219573,Cop,Cop,Cop,Cop
Q37220588,Cappella,Cappella,Cappella,Cappella
Q37248463,Gus,Gus,Gus,Gus
Q37267034,Ako,Ako,Ako,Ako
Q37434572,Arbeiter,Arbeiter,Arbeiter,Arbeiter
Q37450472,Vie,Vie,Vie,Vie
Q37501903,Leopoldo,Leopoldo,Leopoldo,Leopoldo
Q37506752,Cancer,Cancer,Cancer,Cancer
Q37524812,Uz,Uz,Uz,Uz
Q37555497,Countess,Countess,Countess,Countess
Q37560387,Tot,Tot,Tot,Tot
Q43216605,Matteo,Matteo,Matteo,Matteo
Q49586078,Jagd,Jagd,Jagd,Jagd
